,bathrooms,bedrooms,features,interest_level,latitude,listing_id,longitude,photos,price,created_month,created_day
100798,1.0,2,9,medium,40.7568,6855104,-73.9982,4,3100.0,4,11
10080,1.0,1,10,high,40.7756,7113729,-73.9846,5,2995.0,6,5
100805,1.0,1,6,low,40.7416,6847902,-73.9216,11,2030.0,4,9
100808,1.0,1,11,low,40.7562,6822899,-73.9964,0,3940.0,4,5
100809,1.0,1,0,high,40.8064,6947346,-73.9181,1,1500.0,4,30
100811,1.0,0,7,medium,40.7462,6816525,-73.9757,6,2350.0,4,2
100812,1.0,3,1,low,40.7295,7471358,-73.9893,6,4300.0,4,8
100813,1.0,0,4,low,40.7619,6831743,-73.9854,0,3381.0,4,6
100814,2.0,2,6,low,40.7373,6848609,-74.0042,8,5495.0,4,9
100816,1.0,2,3,medium,40.7447,6946711,-73.9774,9,3495.0,4,30
100818,2.0,2,15,low,40.7606,6893068,-73.9994,8,7000.0,4,19
10082,3.0,4,9,low,40.7084,7127584,-74.0008,11,11257.0,6,8
100823,1.0,0,2,medium,40.6629,6939964,-73.9846,3,2000.0,4,29
100826,2.0,2,13,low,40.7716,6844925,-73.9812,5,13000.0,4,8
100827,1.0,2,6,low,40.7165,6856878,-73.9505,7,3500.0,4,11
100829,1.0,0,0,low,40.771,6874598,-73.9533,2,2100.0,4,15
100833,3.0,3,10,low,40.7725,6839398,-73.9819,6,13000.0,4,7
100837,1.0,2,1,low,40.7239,6822645,-73.9798,1,3300.0,4,5
100839,1.0,2,1,low,40.7787,6938914,-73.909,4,2400.0,4,28
10084,1.0,3,2,low,40.8309,7107647,-73.9486,8,2850.0,6,4
100840,1.0,3,0,low,40.7579,6877332,-73.9129,0,2500.0,4,15
100841,1.0,2,5,high,40.7284,6858267,-73.9992,6,3500.0,4,12
100842,1.0,0,6,low,40.7655,6893222,-73.9817,5,2600.0,4,19
100849,1.0,0,3,low,40.7439,6885465,-73.9971,0,2800.0,4,17
10085,1.0,1,7,low,40.7719,7221513,-73.9861,10,4595.0,6,27
100850,2.0,3,12,low,40.7847,6934243,-74.0059,12,3500.0,4,27
100852,1.0,4,13,high,40.708,6842868,-74.0149,9,4500.0,4,8
100853,1.0,1,4,low,40.7301,6815144,-73.9927,7,4150.0,4,2
100854,1.0,1,0,low,40.7233,6814331,-73.9946,4,3495.0,4,2
10086,1.0,2,12,medium,40.7602,7203554,-73.9689,8,3450.0,6,23
100860,2.0,3,16,low,40.7454,6948152,-73.9845,9,7500.0,4,30
100862,1.0,0,3,low,40.7681,6911398,-73.9563,3,2650.0,4,22
100869,1.0,1,11,medium,40.7678,6861074,-73.9915,6,3312.0,4,12
100870,1.0,1,5,low,40.7401,6876221,-73.9887,6,4395.0,4,15
100873,1.0,1,6,low,40.7327,6913597,-73.9931,7,3800.0,4,22
100874,1.0,2,5,low,40.7396,6889276,-74.0035,10,5000.0,4,18
100875,1.0,2,1,low,40.6907,6855891,-73.9216,10,3200.0,4,11
100876,1.0,2,1,low,40.86,6869303,-73.9052,1,1695.0,4,14
100880,1.0,2,10,low,40.7972,6911357,-73.9488,6,3025.0,4,22
100881,1.0,1,1,medium,40.8539,6870397,-73.9318,4,1575.0,4,14
100883,1.0,1,3,low,40.7699,6939391,-73.9488,0,2425.0,4,29
100885,2.0,3,14,low,40.7624,6859150,-73.9964,6,7000.0,4,12
100886,1.0,1,11,low,40.7404,6851544,-73.929,7,2750.0,4,10
100890,2.0,2,6,low,40.6927,6813023,-73.986,8,4975.0,4,2
100894,2.0,2,7,low,40.7658,6867693,-73.9781,4,5400.0,4,13
100897,1.0,1,2,low,40.7351,6856105,-73.978,20,5985.0,4,11
100899,1.0,1,2,high,40.7365,6944002,-73.8676,3,1395.0,4,29
100900,1.0,0,6,low,40.7988,6935188,-73.9694,4,1995.0,4,28
100902,2.0,3,8,low,40.753,6839675,-73.9958,4,4900.0,4,7
100903,1.0,3,0,low,40.7864,6944661,-73.9421,7,2975.0,4,30
100904,1.0,0,10,low,40.7976,6837078,-73.968,6,2275.0,4,7
100906,1.0,0,5,medium,40.7383,6906479,-74.0006,6,2525.0,4,21
100907,1.0,1,3,low,40.7617,6942482,-73.9617,3,2850.0,4,29
100909,1.0,2,2,low,40.7297,6819306,-74.004,5,3750.0,4,3
100910,1.0,0,5,low,40.7717,6913510,-73.9518,3,2250.0,4,22
100911,3.0,4,9,low,40.7957,6866267,-73.9705,6,6100.0,4,13
100914,1.0,2,0,high,40.7401,6908846,-73.9822,8,2950.0,4,21
100920,1.0,3,8,low,40.7594,6898949,-73.9712,5,4800.0,4,20
100921,1.0,1,5,low,40.7061,6905253,-74.0111,10,4468.0,4,21
100922,1.0,1,2,high,40.862047,6835051,-73.9148,4,1500.0,4,6
100923,1.0,2,1,medium,40.8266,6871631,-73.9398,10,1900.0,4,14
100924,1.0,2,0,low,40.7803,6829004,-73.9466,8,2595.0,4,6
100925,1.0,2,1,medium,40.6661,6884221,-73.9882,15,2500.0,4,16
100931,2.0,4,7,low,40.7035,6871672,-74.0109,6,6500.0,4,14
100933,1.0,0,5,low,40.7437,6905296,-73.9851,8,4145.0,4,21
100940,3.0,3,14,low,40.7454,6855165,-73.9776,12,11077.0,4,11
100942,1.0,3,8,medium,40.7192,6842827,-73.9828,6,4308.0,4,8
100944,1.0,3,7,medium,40.7067,6907132,-74.0101,5,3450.0,4,21
100945,1.0,1,10,low,40.7334,6916552,-74.0047,10,6500.0,4,23
100946,1.0,2,6,medium,40.7348,6879257,-73.9865,5,3495.0,4,15
100947,1.0,1,11,low,40.7779,6818561,-73.9515,5,3200.0,4,3
10095,1.0,1,1,medium,40.7658,7181422,-73.9171,7,1750.0,6,20
100950,1.0,0,8,low,40.7638,6842179,-73.9941,7,2700.0,4,8
100951,1.0,4,3,low,40.8025,7233989,-73.9587,5,6000.0,4,15
100953,1.0,2,10,medium,40.753,6889021,-73.9695,8,3095.0,4,18
10096,1.0,1,3,medium,40.7723,7215344,-73.9587,6,2600.0,6,25
100960,2.0,4,10,medium,40.7062,6883273,-74.0099,5,4820.0,4,16
100962,1.0,3,1,medium,40.7231,6852703,-74.0044,7,3625.0,4,10
100963,1.0,2,4,low,40.7213,6926583,-73.9952,5,3995.0,4,26
100964,2.0,3,9,medium,40.8247,6915800,-73.949,13,2859.0,4,23
100969,1.0,1,7,low,40.7105,6831467,-73.9532,9,2400.0,4,6
100971,1.0,1,7,low,40.8013,6821452,-73.9606,5,2500.0,4,4
100972,1.0,2,7,low,40.7104,6883437,-73.9486,10,2856.0,4,16
100974,1.0,2,7,medium,40.7079,6933890,-74.0099,6,3200.0,4,27
100976,1.0,1,5,medium,40.795,6934577,-73.9708,3,2500.0,4,28
100979,2.0,3,6,low,40.7748,6867668,-73.9551,6,7000.0,4,13
100980,1.0,2,10,low,40.731,6947775,-73.9831,6,3398.0,4,30
100981,1.0,2,4,low,40.8031,6930654,-73.957,3,3000.0,4,27
100983,1.0,2,7,medium,40.7412,6883606,-73.9772,6,3000.0,4,16
100984,1.0,2,4,low,40.7669,6864846,-73.9621,15,5450.0,4,13
100985,2.0,3,8,medium,40.7443,6919587,-73.9805,5,6000.0,4,24
100987,3.0,4,4,medium,40.7463,6833014,-73.9773,8,6250.0,4,6
100988,1.0,2,2,low,40.7299,6881215,-73.9826,0,3000.0,4,16
100989,2.0,2,6,low,40.728,6912936,-73.9832,7,3600.0,4,22
100992,2.0,3,8,low,40.7676,6899009,-73.9601,6,4995.0,4,20
100997,2.0,3,7,high,40.7548,6868106,-73.9944,7,4500.0,4,13
101,1.0,2,3,low,40.6455,7152345,-73.961,13,2475.0,6,12
1010,1.0,0,2,low,40.7689,7128756,-73.9681,4,2850.0,6,9
101003,1.0,2,11,low,40.7466,6948199,-73.9779,4,3500.0,4,30
101005,1.0,0,6,low,40.7482,6863735,-74.0051,6,3485.0,4,13
101007,0.0,1,0,low,40.7775,6882915,-73.9835,6,3950.0,4,16
101008,1.0,0,5,low,40.7334,6944605,-74.0047,2,3395.0,4,30
101012,1.0,2,2,low,40.7743,6841107,-73.9874,2,2625.0,4,8
101013,2.0,2,7,low,40.7691,6901910,-73.9857,10,6800.0,4,20
101018,1.0,2,8,medium,40.7081,6920508,-74.0065,5,2500.0,4,24
101020,2.0,2,4,low,40.7652,6847735,-73.9897,6,5500.0,4,9
101021,1.0,1,6,medium,40.7283,6825563,-73.9875,8,3370.0,4,5
101023,1.0,1,10,low,40.743,6898733,-73.9805,4,3670.0,4,20
101024,1.0,0,2,low,40.7989,6929970,-73.9535,5,1900.0,4,27
101026,1.0,2,12,medium,40.7678,6932844,-73.9915,7,3175.0,4,27
101028,1.0,2,2,low,40.6905,6921047,-73.9668,5,3000.0,4,25
101034,3.0,4,5,low,40.7739,6859304,-73.9529,14,9400.0,4,12
101035,1.0,2,2,low,40.6692,6822568,-73.9503,6,2395.0,4,5
101036,1.0,0,14,high,40.7568,6942565,-73.9982,5,2400.0,4,29
101038,1.0,1,8,low,40.7299,6938531,-73.9819,4,2995.0,4,28
101041,1.0,2,5,low,40.7039,6940656,-73.9425,5,2400.0,4,29
101042,1.0,1,8,low,40.7593,6940346,-73.9959,6,3690.0,4,29
101045,1.0,2,1,medium,40.7537,6946188,-73.9682,5,2575.0,4,30
101049,2.0,3,7,low,40.7376,6846621,-73.9738,0,5000.0,4,9
101050,2.0,4,11,low,40.7061,6941049,-74.0111,7,5970.0,4,29
101051,1.0,1,0,medium,40.7331,6891065,-73.9972,3,3200.0,4,18
101053,1.0,1,6,low,40.7587,6925476,-73.9838,5,2600.0,4,26
101058,1.0,3,11,high,40.708,6826600,-74.0149,5,3300.0,4,5
10106,1.0,0,1,high,40.8404,7203769,-73.9375,4,1500.0,6,23
101063,1.0,2,4,medium,40.844,6915739,-73.9414,6,2250.0,4,23
101067,1.0,0,4,high,40.7678,6891018,-73.9869,6,1875.0,4,18
101068,0.0,0,6,low,40.7295,6823888,-74.0029,5,3695.0,4,5
101075,2.0,3,13,low,40.709,6864205,-74.0162,6,9600.0,4,13
101078,1.5,3,12,low,40.7436,6918418,-73.9727,10,4617.0,4,24
101080,2.0,2,4,low,40.694,6931405,-73.9828,0,4464.0,4,27
101083,1.0,0,5,low,40.7512,6891659,-74.0026,0,3330.0,4,19
101084,1.0,0,5,low,40.748,6847176,-73.981,8,3350.0,4,9
101085,2.0,2,2,low,40.7324,6919461,-73.9875,3,5295.0,4,24
101089,1.0,3,3,medium,40.7177,6920256,-73.9907,4,3900.0,4,24
10109,1.0,2,0,medium,40.7806,7128909,-73.947,4,2700.0,6,9
101090,1.0,2,9,low,40.7922,6912967,-73.9645,6,5595.0,4,22
101091,2.0,3,1,low,40.7742,6940633,-73.9475,7,5100.0,4,29
101092,2.0,3,11,medium,40.7073,6826714,-74.0046,5,3880.0,4,5
101097,1.0,1,9,low,40.7487,6901980,-73.9425,19,2950.0,4,20
101099,1.0,1,3,medium,40.8031,6935960,-73.957,8,2400.0,4,28
10110,1.0,1,3,medium,40.8152,7146381,-73.9473,4,2150.0,6,12
101101,2.0,3,5,low,40.7786,6879782,-73.9478,3,4150.0,4,15
101103,1.0,1,6,medium,40.7535,6861041,-73.9742,5,2700.0,4,12
101106,1.0,0,5,low,40.7559,6863617,-73.9649,5,2250.0,4,13
101111,2.0,3,2,medium,40.7324,6821958,-73.9875,8,4995.0,4,4
101113,1.0,2,1,high,40.8342,6893488,-73.9427,5,1695.0,4,19
101114,1.0,2,4,low,40.778,6857707,-73.9489,6,3050.0,4,12
101115,1.0,1,4,low,40.7688,6830576,-73.9547,6,3200.0,4,6
101124,1.0,3,1,medium,40.6729,6838698,-73.9822,12,3650.0,4,7
101125,2.0,3,13,low,40.7565,6889078,-73.9973,5,4437.0,4,18
101126,1.0,1,7,low,40.7203,6853168,-73.9549,0,3400.0,4,10
101131,1.0,0,3,low,40.7562,6816665,-73.9968,3,2550.0,4,2
101132,1.0,2,3,high,40.6828,6827297,-73.9525,5,1975.0,4,5
101140,2.0,3,14,medium,40.7593,6918988,-73.9959,6,5070.0,4,24
101142,1.0,2,11,medium,40.7369,6930674,-73.979,12,3200.0,4,27
101143,1.0,4,10,low,40.8242,6882782,-73.9527,8,3395.0,4,16
101144,1.0,0,4,medium,40.7835,6898722,-73.9827,4,2150.0,4,20
101146,1.0,3,3,low,40.8226,6875649,-73.9527,7,3095.0,4,15
101147,1.0,0,1,low,40.7803,6898448,-73.9496,4,1825.0,4,20
101149,2.0,2,11,low,40.7074,6830585,-74.0069,6,5800.0,4,6
101150,2.0,4,13,low,40.7612,6830996,-73.9978,8,5825.0,4,6
101151,1.0,3,1,low,40.8221,6821866,-73.9538,4,2995.0,4,4
101154,2.0,3,9,low,40.7787,6849984,-73.9453,10,5395.0,4,9
101155,1.0,3,6,low,40.7695,6860853,-73.9603,5,5200.0,4,12
101159,2.0,2,3,low,40.6814,6903318,-73.9485,0,3000.0,4,21
101160,2.0,2,1,low,40.8441,6819855,-73.852651,8,2100.0,4,4
101163,1.0,0,3,low,40.7716,6890545,-73.9506,4,2775.0,4,18
101164,1.0,2,0,low,40.7988,6851114,-73.9356,10,2100.0,4,10
101167,1.0,1,3,low,40.7404,6859431,-73.9795,7,3755.0,4,12
101168,1.0,0,5,low,40.7466,6851964,-73.9788,5,2200.0,4,10
101172,1.0,1,4,low,40.7716,6881565,-73.9506,5,3075.0,4,16
101174,2.0,4,3,high,40.724,6918256,-73.9828,6,4900.0,4,24
101175,1.0,2,4,low,40.7963,6887897,-73.9625,5,3400.0,4,17
101178,2.0,4,12,medium,40.7369,6865163,-73.979,13,4900.0,4,13
10118,1.0,3,3,medium,40.6769,7172941,-73.9249,1,2600.0,6,16
101180,1.0,1,3,low,40.7571,6858424,-73.9673,5,1995.0,4,12
101181,1.0,2,2,medium,40.6853,6821552,-73.913,8,2195.0,4,4
101182,2.0,2,12,medium,40.7505,6943092,-74.0022,3,4200.0,4,29
101188,1.0,1,1,low,40.7225,7127433,-73.9925,3,2700.0,4,5
10119,1.0,1,4,low,40.7491,7095129,-73.9789,5,3500.0,6,2
101191,1.0,2,9,medium,40.8234,6875692,-73.9457,8,1900.0,4,15
101194,2.0,3,9,low,40.7902,6842651,-73.9678,8,6000.0,4,8
101196,1.0,2,2,low,40.7998,6891417,-73.9609,0,3500.0,4,19
101199,2.0,3,3,low,40.7815,6844802,-73.9528,7,11500.0,4,8
10120,1.0,3,6,high,40.6889,7132994,-73.9576,6,2799.0,6,9
101206,1.0,0,4,low,40.7711,6945746,-73.9564,5,1775.0,4,30
101209,1.0,0,2,high,40.7391,6845522,-73.9964,3,1999.0,4,8
101211,1.0,4,8,high,40.7594,6902166,-73.9712,14,5400.0,4,20
101212,1.0,2,4,medium,40.6404,6835573,-73.9415,3,1850.0,4,7
101213,1.0,1,3,low,40.7423,6841133,-73.981,3,2300.0,4,8
101214,1.0,0,10,low,40.7562,6886182,-73.9968,3,2600.0,4,17
101215,1.0,3,2,medium,40.6754,6826434,-73.9182,10,2000.0,4,5
101217,2.0,2,12,low,40.7609,6840217,-73.986,8,5350.0,4,7
101225,1.0,1,12,low,40.7611,6906575,-73.9989,4,3800.0,4,21
101228,1.0,1,8,low,40.8163,6887263,-73.9416,4,1850.0,4,17
101230,1.0,1,6,medium,40.7118,6848897,-73.852651,9,1695.0,4,9
101232,1.0,3,11,medium,40.7075,6886787,-74.0043,3,3495.0,4,17
101239,1.0,0,7,low,40.7704,6868527,-73.9566,4,2895.0,4,13
10124,1.0,2,4,low,40.7726,7123155,-73.926,2,3400.0,6,8
101240,1.0,1,6,medium,40.7637,6839714,-73.9635,5,3500.0,4,7
101246,1.0,2,7,low,40.753,6845238,-73.9958,7,3000.0,4,8
101247,1.0,1,17,low,40.7111,6931604,-74.0055,7,3630.0,4,27
101248,1.0,1,2,low,40.7334,7056188,-74.0047,5,5100.0,4,13
101249,1.0,2,0,low,40.7277,6844221,-73.9833,7,3695.0,4,8
10125,1.0,1,3,low,40.7817,7166042,-73.9824,3,2750.0,6,16
101252,1.0,1,3,high,40.73,6837517,-73.9804,4,2795.0,4,7
101254,1.0,1,4,low,40.7592,6881356,-73.9948,10,4445.0,4,16
101255,1.0,1,7,low,40.7473,6815012,-73.9736,8,2550.0,4,2
101258,1.0,1,2,low,40.7239,6869500,-73.9947,5,3175.0,4,14
101263,2.0,3,11,medium,40.6913,6843529,-73.9825,8,4935.0,4,8
101266,1.0,2,1,medium,40.7984,6895790,-73.9682,6,2900.0,4,19
101267,1.0,1,5,low,40.7718,6853837,-73.9829,4,4395.0,4,10
101268,1.0,2,5,low,40.7074,6918830,-74.0069,4,2850.0,4,24
101269,1.0,2,1,high,40.7547,6847795,-73.981,6,2295.0,4,9
101270,1.0,1,7,medium,40.7834,6944094,-73.9834,12,3200.0,4,29
101273,1.0,0,3,low,40.7596,6936495,-73.9926,3,1900.0,4,28
101275,1.0,0,1,high,40.862047,6832401,-73.8952,6,1250.0,4,6
101276,1.0,1,0,medium,40.6963,6814785,-73.9239,4,1950.0,4,2
101277,2.0,4,5,high,40.7307,6832956,-73.9837,8,5800.0,4,6
101280,1.0,0,6,high,40.7481,6845553,-73.9771,4,2300.0,4,8
101282,1.5,2,1,low,40.7283,6833760,-73.9875,7,4400.0,4,6
101283,2.0,3,12,low,40.7553,6859925,-73.9955,7,4600.0,4,12
101285,1.0,2,9,medium,40.7177,6871165,-73.9984,9,3995.0,4,14
101287,1.0,1,2,high,40.6404,6902138,-73.9567,7,1500.0,4,20
10129,1.0,0,10,medium,40.8514,7135326,-73.9347,9,1700.0,6,10
101290,2.0,3,12,low,40.7568,6814881,-73.9982,8,4400.0,4,2
101294,1.0,1,3,low,40.7072,6893149,-73.967,7,2100.0,4,19
101300,2.0,3,11,low,40.7064,6937242,-74.01,10,5970.0,4,28
101301,1.0,1,3,low,40.7783,6846253,-73.9804,0,3290.0,4,9
101303,1.0,2,3,low,40.8087,6874285,-73.9598,5,3500.0,4,14
101305,1.0,2,3,low,40.7747,6851288,-73.9506,2,3050.0,4,10
101307,1.0,1,3,low,40.7632,6895470,-73.9907,6,2595.0,4,19
101308,1.0,0,8,medium,40.706,6862415,-74.0086,3,2350.0,4,12
10131,1.0,0,3,low,40.7923,7150349,-73.9771,13,2550.0,6,12
101310,1.0,2,9,low,40.7286,6848528,-73.852651,9,2700.0,4,9
101311,3.0,3,3,low,40.7739,6863644,-73.9528,14,6500.0,4,13
101312,1.0,0,11,low,40.7067,6902029,-74.0072,7,2595.0,4,20
101313,1.0,1,3,low,40.7688,6842058,-73.9576,7,2900.0,4,8
101315,1.0,1,5,low,40.7606,6917169,-73.9963,0,3595.0,4,24
101316,1.5,2,10,low,40.7802,6868246,-73.9444,9,4500.0,4,13
101317,1.5,1,5,low,40.7067,6815977,-74.0101,3,3995.0,4,2
101318,1.0,0,2,low,40.7767,6838060,-73.9456,3,1849.0,4,7
101323,1.0,2,1,medium,40.7297,6820740,-73.9794,5,3000.0,4,4
101325,1.0,0,11,medium,40.7796,6816785,-73.9528,5,2500.0,4,2
101326,1.0,1,6,low,40.7613,6847063,-73.9998,6,3400.0,4,9
101333,2.0,2,0,low,40.6764,6941324,-73.9578,13,3450.0,4,29
101334,1.0,2,5,low,40.7367,6862542,-74.0014,6,4700.0,4,12
101337,1.0,2,3,low,40.7255,6862948,-73.9798,5,3495.0,4,13
101339,1.0,0,9,high,40.708,6926640,-74.0149,7,2449.0,4,26
101341,1.0,1,2,low,40.7296,6830905,-73.9999,4,2650.0,4,6
101344,1.0,1,5,medium,40.7376,6910278,-73.9938,2,3680.0,4,22
101346,2.0,4,7,low,40.7998,6906607,-73.9596,11,5250.0,4,21
101349,1.0,2,8,medium,40.7959,6878371,-73.9742,5,3000.0,4,15
101350,1.0,2,8,low,40.7379,6920455,-73.9728,3,3550.0,4,24
101351,1.0,1,1,low,40.7773,6819246,-73.9478,3,1995.0,4,3
101354,1.0,1,4,low,40.764,6841218,-73.9819,4,3100.0,4,8
101355,1.0,2,2,medium,40.7749,6913221,-73.9532,4,2700.0,4,22
101356,1.5,2,7,low,40.7447,6882156,-73.9782,12,4195.0,4,16
101357,1.0,1,1,low,40.7225,6824146,-73.9925,3,2700.0,4,5
101358,1.0,0,8,low,40.7951,6875322,-73.9676,5,2395.0,4,15
101359,1.0,0,3,low,40.7074,6860183,-74.0122,18,3075.0,4,12
10136,1.0,2,15,medium,40.7436,7092611,-73.9727,12,3700.0,6,1
101361,1.0,3,2,medium,40.7983,6929729,-73.9416,5,2000.0,4,27
101363,1.0,2,9,low,40.7604,6838154,-73.987,5,3100.0,4,7
101367,2.0,4,7,medium,40.7481,6911812,-73.9748,6,6200.0,4,22
10137,1.0,0,4,low,40.7456,7109631,-73.9797,0,3195.0,6,4
101373,1.0,0,0,medium,40.7344,6913669,-74.001,3,2650.0,4,22
101374,1.0,0,11,medium,40.7465,6836785,-73.9767,4,2450.0,4,7
101375,1.0,1,6,low,40.7401,6873603,-73.9887,3,4300.0,4,14
101377,1.0,1,2,medium,40.7766,6887679,-73.9452,5,2149.0,4,17
101379,1.0,2,1,medium,40.7272,6865962,-73.9801,5,3450.0,4,13
10138,1.0,0,8,low,40.7634,7226056,-73.9638,4,2900.0,6,28
101380,1.0,1,4,low,40.7401,6860585,-73.9815,7,3595.0,4,12
101386,1.0,0,3,medium,40.7461,6849771,-73.9776,4,2100.0,4,9
101387,1.0,3,0,medium,40.6821,6860171,-73.9801,13,3695.0,4,12
101389,1.0,2,7,low,40.7265,6825162,-73.9851,4,4395.0,4,5
10139,1.0,0,10,medium,40.7756,7129774,-73.9846,6,2630.0,6,9
101392,1.0,1,4,low,40.661,6841114,-73.9812,6,2250.0,4,8
101396,1.0,1,3,medium,40.7657,6878759,-73.852651,6,1500.0,4,15
101401,1.0,1,4,medium,40.841,6943899,-73.952,3,1700.0,4,29
101404,1.0,0,1,medium,40.8276,6897909,-73.9413,5,1295.0,4,20
101407,1.0,2,1,medium,40.7286,6925088,-73.9849,3,3195.0,4,26
101408,1.0,1,7,low,40.6978,6921218,-73.9838,10,3175.0,4,25
101413,1.0,1,4,low,40.7441,6892122,-73.9964,8,3375.0,4,19
101416,1.0,0,7,medium,40.7239,6825332,-73.9901,4,2446.0,4,5
101417,1.0,2,4,low,40.6775,6846032,-73.9507,5,2300.0,4,9
101420,1.0,0,3,low,40.7673,6917633,-73.968,1,2300.0,4,24
101421,1.0,1,3,low,40.7866,6835863,-73.9731,11,3800.0,4,7
101422,1.0,2,5,low,40.7622,6826309,-73.9495,3,3150.0,4,5
101423,1.5,2,5,low,40.7448,6911894,-73.9784,8,4250.0,4,22
101425,1.0,2,0,low,40.7993,6892743,-73.9689,4,3200.0,4,19
10143,1.0,2,1,high,40.7059,7232746,-73.8928,4,1650.0,6,29
101433,1.0,0,7,low,40.7074,7742631,-74.0076,6,3100.0,4,3
10144,1.0,1,4,low,40.7696,7182317,-73.9567,6,2900.0,6,20
101440,1.0,0,1,medium,40.7297,6930429,-73.9999,4,2250.0,4,27
101442,1.0,0,7,medium,40.73,6887523,-73.9864,5,2775.0,4,17
101452,1.0,0,12,high,40.7562,6839796,-73.9968,5,2500.0,4,7
101454,1.0,2,5,medium,40.7128,6948401,-74.0059,4,2700.0,4,30
101457,1.0,1,2,low,40.7354,6904679,-74.0056,4,2689.0,4,21
10146,2.5,4,7,low,40.7506,7232627,-73.9713,7,6900.0,6,29
101461,1.0,2,2,low,40.7152,6817202,-73.9564,4,2400.0,4,2
101467,2.0,2,2,low,40.737,6836210,-73.9803,10,4300.0,4,7
101469,3.0,3,5,low,40.7382,6818618,-73.9918,4,13000.0,4,3
101472,1.0,2,5,low,40.7506,6814162,-73.9979,9,3199.0,4,2
101473,1.0,1,2,low,40.7768,6864980,-73.9457,3,2250.0,4,13
101474,1.0,0,3,low,40.7461,6855480,-73.9757,4,2700.0,4,11
101476,1.0,1,3,low,40.7327,6823845,-73.9933,9,4175.0,4,5
10148,1.0,1,3,low,40.7194,7128045,-73.9964,5,2750.0,6,9
101484,1.0,2,4,low,40.7254,6826475,-73.9873,6,4034.0,4,5
101485,1.0,0,7,low,40.7334,7222201,-74.0047,4,3350.0,4,27
101486,1.5,3,5,low,40.6923,6820326,-73.905,20,2700.0,4,4
101496,1.0,1,1,low,40.7316,6851165,-73.9839,6,2850.0,4,10
101497,1.0,0,1,low,40.7705,6881819,-73.9503,4,1775.0,4,16
101498,1.0,4,3,low,40.7758,6939704,-73.9566,0,4695.0,4,29
101499,1.0,0,6,low,40.7467,6849151,-73.9778,4,2500.0,4,9
1015,1.0,1,9,medium,40.7056,7124104,-74.0162,6,2550.0,6,8
10150,1.0,2,7,low,40.7967,7176059,-73.9485,5,3000.0,6,17
101501,1.0,1,2,medium,40.7801,6864765,-73.9544,3,1700.0,4,13
101503,1.0,2,6,high,40.7301,6851532,-73.9942,2,4300.0,4,10
101509,1.0,0,4,low,40.7442,6839525,-73.8925,11,1750.0,4,7
10151,1.0,1,3,low,40.8618,7228345,-73.9268,0,1400.0,6,29
101510,1.0,1,11,low,40.7233,6910484,-73.9915,7,6445.0,4,22
101511,1.0,1,1,low,40.7702,6927905,-73.964,3,2900.0,4,26
101518,2.0,2,8,low,40.7522,6891652,-74.0042,0,8257.0,4,19
101520,0.0,0,6,low,40.8021,6910673,-73.945,18,2024.0,4,22
101523,1.0,2,1,low,40.7765,6864837,-73.9571,4,2950.0,4,13
101525,1.0,3,6,medium,40.7643,6913288,-73.9905,6,4495.0,4,22
101528,2.0,3,4,low,40.7701,6865192,-73.955,8,5300.0,4,13
10153,1.0,2,2,low,40.73,7150096,-73.9804,1,3695.0,6,12
101530,2.0,3,2,low,40.7423,6863935,-73.9995,4,4950.0,4,13
101531,1.0,2,7,low,40.7595,6842869,-73.9887,8,2895.0,4,8
101532,1.0,0,5,low,40.7456,6846674,-73.9797,0,3150.0,4,9
101534,2.0,2,2,low,40.7468,6832372,-73.9903,13,7460.0,4,6
101538,2.0,3,12,low,40.7518,6920348,-73.9944,5,6023.0,4,24
10154,1.0,2,2,low,40.8035,7157355,-73.9663,7,3200.0,6,14
101540,1.0,0,4,medium,40.862047,6938470,-73.9088,0,1495.0,4,28
101542,1.0,1,3,low,40.7279,6846449,-73.9829,3,2895.0,4,9
101544,1.0,1,2,low,40.7637,6832557,-73.9937,3,2095.0,4,6
101546,1.0,1,5,low,40.7634,6912847,-73.9638,6,3875.0,4,22
101548,1.0,1,10,low,40.7243,6833354,-74.0103,10,5395.0,4,6
101553,1.0,1,5,high,40.7364,6867330,-73.9809,3,2695.0,4,13
101555,2.0,2,6,medium,40.7638,6842206,-73.994,8,3950.0,4,8
101556,1.0,1,4,low,40.764,6938445,-73.9819,4,3450.0,4,28
10156,1.0,3,7,low,40.7605,7091162,-73.9678,4,3900.0,6,1
101561,1.0,0,4,low,40.7716,6922749,-73.9506,4,2700.0,4,25
101562,1.0,1,6,low,40.7845,6920062,-73.9503,5,2800.0,4,24
101566,2.0,2,17,low,40.7327,6840735,-73.8638,12,3250.0,4,7
101567,1.0,1,7,low,40.7105,6822384,-74.0134,6,3450.0,4,4
101568,1.0,2,4,low,40.7599,6861218,-73.9908,3,2995.0,4,12
101569,2.0,2,10,low,40.7647,6920690,-73.9826,4,4795.0,4,24
101571,1.0,0,5,low,40.7536,6852821,-73.9739,5,2358.0,4,10
101574,1.0,2,6,low,40.7265,6876515,-73.9851,12,4895.0,4,15
101581,2.0,2,5,low,40.7567,6842398,-73.9676,10,8500.0,4,8
101584,1.0,0,2,low,40.7266,6874980,-74.0013,0,2650.0,4,15
101594,1.5,2,0,low,40.7285,6942042,-73.861,0,2350.0,4,29
101597,1.0,1,3,low,40.7878,6926332,-73.9799,5,2895.0,4,26
1016,2.0,2,5,low,40.7947,7096061,-73.9667,4,6380.0,6,2
